"","Date","Open","High","Low","Close","Volume","Dividend","Split","Adj_Open","Adj_High","Adj_Low","Adj_Close","Adj_Volume"
"65",2018-04-26,178.46,185.93,178.08,185.72,8781190,0,1,177.482890708059,184.911990750585,177.104971294918,184.703140548586,8781190
"66",2018-04-25,176.08,178.07,174.55,177.39,5586904,0,1,175.115921752073,177.095026047204,173.594298851797,176.418749202637,5586904
"67",2018-04-24,179.3,180,175.05,176.26,4434889,0,1,178.318291516054,179.014458856049,174.091561237508,175.294936210929,4434889
"68",2018-04-23,177.62,178.38,176.13,177.66,2986384,0,1,176.647489900064,177.403328726345,175.165647990644,176.687270890921,2986384
"69",2018-04-20,177.85,178.89,176.32,177.01,5008614,0,1,176.876230597491,177.91053635977,175.354607697215,176.040829789496,5008614
"70",2018-04-19,179.5,179.7,175.77,177.08,5406945,0,1,178.517196470338,178.716101424623,174.807619072932,176.110446523496,5406945
"71",2018-04-18,175,180.25,174.99,179.85,5857809,0,1,174.041834998937,179.263090048905,174.031889751223,178.865280140336,5857809
"72",2018-04-17,175.76,176.24,174.1,174.91,3106373,0,1,174.797673825218,175.275045715501,173.146762704657,173.952327769509,3106373
"73",2018-04-16,174.23,175.6,173.32,174.43,3533856,0,1,173.276050924942,174.63854986179,172.371033382947,173.474955879226,3533856
"74",2018-04-13,174.49,175.51,172.225,172.8,4310835,0,1,173.534627365511,174.549042632362,171.282028758239,171.853880501807,4310835
"75",2018-04-12,173.31,174.24,172.9,173.36,3395356,0,1,172.361088135233,173.285996172656,171.95333297895,172.410814373804,3395356
"76",2018-04-11,172,175.06,171.8,172.86,3918874,0,1,171.058260684669,174.101506485222,170.859355730385,171.913551988093,3918874
"77",2018-04-10,174.03,174.1851,172.2352,173.49,4811408,0,1,173.077145970657,173.231396762705,171.292172910908,172.540102594089,4811408
"78",2018-04-09,175.06,175.35,172.37,172.51,5079802,0,1,174.101506485222,174.389918668935,171.426234850096,171.565468318095,5079802
"79",2018-04-06,177.98,178.52,173.35,174.45,5234342,0,1,177.005518817776,177.542562194344,172.40086912609,173.494846374654,5234342
"80",2018-04-05,178,180.04,177.31,179.13,3796772,0,1,177.025409313204,179.054239846906,176.339187220923,178.149222304912,3796772
"81",2018-04-04,170.8,177.84,170.4204,177.44,4756933,0,1,169.864830958962,176.866285349777,169.48730935573,176.468475441208,4756933
"82",2018-04-03,172.78,174.9385,172.43,173.76,5283087,0,1,171.833990006379,173.980671725494,171.485906336381,172.808624282373,5283087
"83",2018-04-02,177.15,177.69,170.42,172.9,7229319,0,1,176.180063257495,176.717106634063,169.486911545822,171.95333297895,7229319
"84",2018-03-29,175.7,178.64,175.5,178.24,4423526,0,1,174.738002338933,177.661905166915,174.539097384648,177.264095258346,4423526
"85",2018-03-28,175.24,177.53,173.92,174.76,4318636,0,1,174.280520944078,176.557982670636,172.967748245801,173.803149053795,4318636
"86",2018-03-27,177.38,178.73,173.6,174.68,4713911,0,1,176.408803954922,177.751412396343,172.649500318945,173.723587072082,4713911
"87",2018-03-26,174.11,176.8,173.515,176.38,7323601,0,1,173.156707952371,175.831979587497,172.564965713374,175.4142791835,7323601
"88",2018-03-23,176.24,177.56,171.56,171.8,6021266,0,1,175.275045715501,176.587818413778,170.620669785243,170.859355730385,6021266
"89",2018-03-22,177.42,178.56,175.08,175.29,5255092,0,1,176.448584945779,177.582343185201,174.121396980651,174.330247182649,5255092
"90",2018-03-21,178.35,180.14,177.68,178.02,3494433,0,1,177.373492983202,179.153692324048,176.707161386349,177.045299808633,3494433
"91",2018-03-20,177.64,178.8883,177.16,178.16,4148338,0,1,176.667380395492,177.908845667659,176.190008505209,177.184533276632,4148338
"92",2018-03-19,178.65,179.32,176,177.1,4744511,0,1,177.671850414629,178.338182011482,175.036359770359,176.130337018924,4744511
"93",2018-03-16,178.43,180.4,177.97,178.96,8410919,0,1,177.453054964916,179.412268764618,176.995573570062,177.98015309377,8410919
"94",2018-03-15,177.69,179.86,176.72,178.07,3936650,0,1,176.717106634063,178.87522538805,175.752417605784,177.095026047204,3936650
"95",2018-03-14,179.1,179.66,175.89,177.41,4531510,0,1,178.119386561769,178.676320433766,174.926962045503,176.438639698065,4531510
"96",2018-03-13,179.59,180.95,177.86,178.35,6127315,0,1,178.606703699766,179.959257388901,176.886175845205,177.373492983202,6127315
"97",2018-03-12,182.43,183.06,179.55,179.71,4958226,0,1,181.431154050606,182.057704656602,178.566922708909,178.726046672337,4958226
"98",2018-03-09,179,182.24,177.92,182.16,4477217,0,1,178.019934084627,181.242194344036,176.945847331491,181.162632362322,4477217
"99",2018-03-08,179.44,179.98,176.73,177.94,4750745,0,1,178.457524984053,178.994568360621,175.762362853498,176.965737826919,4750745
"100",2018-03-07,178.82,180,176.82,178.58,4799246,1.03,1,177.840919625771,179.014458856049,175.851870082926,177.602233680629,4799246
"101",2018-03-06,182.75,183,179.51,181.64,5302091,0,1,180.707133261706,180.954338642365,177.503351528366,179.60954137158,5302091
"102",2018-03-05,177.86,182.26,177.7,181.74,5748553,0,1,175.871796016017,180.222610715614,175.713584572395,179.708423523844,5748553
"103",2018-03-02,177.72,179.185,176.34,178.46,5671038,0,1,175.733361002848,177.181984533509,174.36878730161,176.465088929598,5671038
"104",2018-03-01,182.75,184.4,178.25,179.64,6123863,0,1,180.707133261706,182.338688774055,176.257436409845,177.631898326308,6123863
"105",2018-02-28,184.41,186.6495,182.27,182.27,6419903,0,1,182.348576989282,184.563042789225,180.232498930841,180.232498930841,6419903
"106",2018-02-27,188.87,189.25,184.96,184.98,4618330,0,1,186.758720980238,187.134473158839,182.892428826731,182.912205257184,4618330
"107",2018-02-26,189.17,189.79,187.8601,188.46,4647406,0,1,187.055367437028,187.668436781063,185.760110124528,186.353304155957,4647406
"108",2018-02-23,186.2,188.41,185.62,188.35,4314525,0,1,184.1185675148,186.303863079825,183.545051031671,186.244533788467,4314525
"109",2018-02-22,183.72,186.2199,182.91,185.47,5653924,0,1,181.666290138663,184.1382450631,180.865344705328,183.396727803276,5653924
"110",2018-02-21,187.21,187.98,182.86,183.06,7527186,0,1,185.117277252662,185.878669825092,180.815903629196,181.013667933723,7527186
"111",2018-02-20,189.9,191.44,186.31,186.71,8922129,0,1,187.777207148553,189.299992293412,184.22733788229,184.622866491344,8922129
"112",2018-02-16,185.06,187.99,184.86,186.97,7619162,0,1,182.991310978995,185.888558040318,182.793546674468,184.879960087229,7619162
"113",2018-02-15,186.74,187.19,183.255,185.27,5113323,0,1,184.652531137023,185.097500822209,181.206488130637,183.198963498748,5113323
"114",2018-02-14,181.88,185.06,181.05,184.69,6767034,0,1,179.846858537013,182.991310978995,179.026136673225,182.62544701562,6767034
"115",2018-02-13,183.23,183.99,180.89,183.72,4273608,0,1,181.181767592571,181.933271949775,178.867925229603,181.666290138663,4273608
"116",2018-02-12,186.55,187.01,183.41,184.06,6783710,0,1,184.464655047722,184.919512948135,181.359755466646,182.002489456359,6783710
"117",2018-02-09,183.25,186,175.79,184.12,9057477,0,1,181.201544023024,183.920803210273,173.82493546416,182.061818747717,9057477
"118",2018-02-08,191.14,191.14,180.93,181.22,7241823,0,1,189.003345836621,189.003345836621,178.907478090509,179.194236332073,7241823
"119",2018-02-07,190.73,194.515,189.72,191.29,6016847,0,1,188.59792901234,192.340618475517,187.599219274478,189.151669065016,6016847
"120",2018-02-06,178.62,191.96,175.42,191.04,11682716,0,1,176.62330037322,189.814179485182,173.459071500785,188.904463684357,11682716
"121",2018-02-05,190.07,194.295,180.38,183.11,10618526,0,1,187.945306807401,192.123077740537,178.363626253059,181.063109009855,10618526
"122",2018-02-02,199.25,199.3,193.44,193.97,6178236,0,1,197.022688385198,197.07212946133,191.277635338684,191.801710745681,6178236
"123",2018-02-01,199.34,202.25,198.28,199.9,3553795,0,1,197.111682322235,199.989152953106,196.063531508241,197.665422374911,3553795
"124",2018-01-31,203.22,205.083,200.23,200.9,4547323,0,1,200.948309830062,202.790484326733,197.991733477381,198.654243897547,4547323
"125",2018-01-30,201.47,203.15,191.57,201.81,5979620,0,1,199.21787216545,200.879092323478,189.428539091354,199.554071483146,5979620
"126",2018-01-29,207.23,207.605,204.71,204.92,3632937,0,1,204.913484135832,205.284292206821,202.42165389879,202.629306418543,3632937
"127",2018-01-26,205.6,207.3098,204.44,207.23,3778050,0,1,203.301705053936,204.992392093339,202.154672087678,204.913484135832,3778050
"128",2018-01-25,206.8,206.83,203.84,205.37,3537694,0,1,204.488290881099,204.517955526778,201.561379174097,203.07427610373,3537694
"129",2018-01-24,205.2,207.1,204.551,206.22,4370661,0,1,202.906176444881,204.78493733789,202.264431276691,203.91477439797,4370661
"130",2018-01-23,204.89,206.35,204.151,204.9,3621745,0,1,202.599641772864,204.043321195913,201.868902667636,202.609529988091,3621745
"131",2018-01-22,201.6,204.47,201.51,204.46,4857697,0,1,199.346418963392,202.184336733357,199.257425026355,202.174448518131,4857697
"132",2018-01-19,199.81,201.33,199.13,201.33,5809308,0,1,197.576428437874,199.079437152281,196.904029802482,199.079437152281,5809308
"133",2018-01-18,199.78,200.24,197.66,198.33,4473442,0,1,197.546763792195,198.001621692607,195.450462164207,196.112972584373,4473442
"134",2018-01-17,197.5,199.82,196.8401,199.82,3995717,0,1,195.292250720585,197.5863166531,194.639727397798,197.5863166531,3995717
"135",2018-01-16,197.86,198.9496,195.7,196.31,5692715,0,1,195.648226468734,196.725646399798,193.512371979841,194.115553108648,5692715
"136",2018-01-12,195.5,199.42,194.82,196.42,6748104,0,1,193.314607675313,197.190788044046,192.642209039921,194.224323476138,6748104
"137",2018-01-11,191.68,194.73,191.4,194.68,3896081,0,1,189.537309458844,192.553215102884,189.260439432506,192.503774026752,3896081
"138",2018-01-10,192.76,193.216,191.65,191.8,3119520,0,1,190.605236703291,191.056139317613,189.507644813165,189.655968041561,3119520
"139",2018-01-09,192.7,193.47,191.64,193.1,3012324,0,1,190.545907411933,191.307299984363,189.497756597939,190.941436020987,3012324
"140",2018-01-08,191.72,193.72,191.6,192.04,3505928,0,1,189.57686231975,191.554505365022,189.458203737034,189.893285206993,3505928
"141",2018-01-05,190.93,192.54,190.51,192.5,4223962,0,1,188.795693316867,190.387695968311,188.38038827736,190.348143107406,4223962
"142",2018-01-04,189.87,190.87,188.47,190.51,4047365,0,1,187.747542502873,188.736364025509,186.363192371183,188.38038827736,4047365
"143",2018-01-03,188,189.36,187.819,189.01,4530468,0,1,185.898446255544,187.243243526329,185.719469559947,186.897155993407,4530468
"144",2018-01-02,190.21,190.72,188.0103,188.03,4684674,0,1,188.08374182057,188.588040797114,185.908631117228,185.928110901223,4684674
"145",2017-12-29,190.74,190.74,189.53,189.53,4637827,0,1,188.607817227567,188.607817227567,187.411343185177,187.411343185177,4637827
"146",2017-12-28,190.91,190.98,189.64,189.78,3175631,0,1,188.775916886415,188.845134392999,187.520113552667,187.658548565836,3175631
"147",2017-12-27,190.6,191.49,190.01,190.19,5912613,0,1,188.469382214398,189.349433369544,187.885977516042,188.063965390117,5912613
"148",2017-12-26,188.53,190.42,188.34,190.36,2969182,0,1,186.422521662541,188.291394340323,186.234645573241,188.232065048965,2969182
"149",2017-12-22,188.2,188.46,187.27,188.13,3256519,0,1,186.096210560072,186.353304155957,185.17660654402,186.026993053487,3256519
"150",2017-12-21,187.7,188.84,187.44,188.08,5859058,0,1,185.601799798754,186.729056334559,185.344706202868,185.977551977355,5859058
"151",2017-12-20,187.14,187.9024,186.035,187.31,5383672,0,1,185.048059746078,185.801937274935,183.955411963565,185.216159404926,5383672
"152",2017-12-19,185.235,186.72,184.6,185.98,4496706,0,1,183.164354745456,184.63275470657,182.536453078582,183.90102677982,4496706
"153",2017-12-18,183.96,185.47,183.5,184.73,5011827,0,1,181.903607304095,183.396727803276,181.448749403683,182.664999876525,5011827
"154",2017-12-15,183.005,183.21,182.13,182.58,8201699,0,1,180.959282749978,181.161991162119,180.094063917672,180.539033602858,8201699
"155",2017-12-14,183.88,184,182.06,182.13,3542677,0,1,181.824501582285,181.943160165001,180.024846411087,180.094063917672,3542677
"156",2017-12-13,182.01,183.67,182,183.03,5176749,0,1,179.975405334955,181.616849062531,179.965517119729,180.984003288044,5176749
"157",2017-12-12,182.75,183.21,181.66,181.8,5274935,0,1,180.707133261706,181.161991162119,179.629317802033,179.767752815202,5274935
"158",2017-12-11,182.9,182.96,181.1201,182.25,6038891,0,1,180.855456490101,180.91478578146,179.095453061962,180.212722500388,6038891
"159",2017-12-08,182.5,183.9,182.16,183.41,5091538,0,1,180.459927881047,181.844278012737,180.123728563351,181.359755466646,5091538
"160",2017-12-07,180.05,182.58,179.77,182,5484611,0,1,178.037315150589,180.539033602858,177.760445124251,179.965517119729,5484611
"161",2017-12-06,180.25,182.15,178.68,180.8,6891093,0,1,178.235079455116,180.113840348125,176.682629664578,178.778931292566,6891093
"162",2017-12-05,184.79,184.91,182.2589,182.85,6347228,0,1,182.724329167883,182.8429877506,180.22152301194,180.80601541397,6347228
"163",2017-12-04,183.19,186.31,183.19,184.9,6192507,0,1,181.142214731666,184.22733788229,181.142214731666,182.833099535373,6192507
"164",2017-12-01,180.32,180.6,176.7,180.42,4682482,0,1,178.304296961701,178.581166988039,174.724763049759,178.403179113964,4682482
"165",2017-11-30,178.07,180.67,177.41,179.82,9179321,0,1,176.07944853577,178.650384494623,175.42682633083,177.809886200383,9179321
"166",2017-11-29,176.57,178.43,175.68,177.25,4901810,0.89,1,174.596216251816,176.435424283919,173.71616509667,175.268614887209,4901810
"167",2017-11-28,174.89,176.77,172.9911,176.57,6048963,0,1,172.071000660289,173.9206975054,170.202708458598,173.723921245282,6048963
"168",2017-11-27,172.87,174.91,172.38,174.16,4539428,0,1,170.083560433096,172.090678286301,169.601458595807,171.352767310858,4539428
"169",2017-11-24,172.11,173.1,171.7425,172.33,1853587,0,1,169.335810644647,170.309853132232,168.97423426668,169.552264530777,1853587
"170",2017-11-22,172.89,172.94,172.04,172.06,4132897,0,1,170.103238059108,170.152432124138,169.266938953606,169.286616579618,4132897
"171",2017-11-21,170.53,172.86,170.15,172.86,6228970,0,1,167.781278189714,170.07372162009,167.40740329549,170.07372162009,6228970
"172",2017-11-20,168.14,170.69,167.8,170.45,4697484,0,1,165.429801881303,167.938699197809,165.095282239102,167.702567685667,4697484
"173",2017-11-17,167,168.43,166.06,167.74,4530027,0,1,164.30817719863,165.715127458474,163.383328776074,165.036249361067,4530027
"174",2017-11-16,166.68,167.76,166.06,167.5,4585477,0,1,163.993335182441,165.055926987078,163.383328776074,164.800117848925,4585477
"175",2017-11-15,167.44,167.44,165.35,165.47,5534520,0,1,164.741084970889,164.741084970889,162.684773052655,162.802838808726,5534520
"176",2017-11-14,163.62,168.14,163.15,168.06,10281508,0,1,160.982658402633,165.429801881303,160.520234191356,165.351091377256,10281508
"177",2017-11-13,164.64,166.64,164.25,165.35,7175307,0,1,161.986217329236,163.953979930417,161.602503622005,162.684773052655,7175307
"178",2017-11-10,163.34,164.58,162.93,164.11,3554220,0,1,160.707171638468,161.9271844512,160.303780305226,161.464760239923,3554220
"179",2017-11-09,164.1,164.135,162.28,163.27,3381255,0,1,161.454921426917,161.489357272437,159.664257459842,160.638299947427,3381255
"180",2017-11-08,163.34,164.68,163.27,164.05,2661622,0,1,160.707171638468,162.025572581259,160.638299947427,161.405727361887,2661622
"181",2017-11-07,164.09,164.4,162.83,163.66,3198129,0,1,161.445082613911,161.750085817094,160.205392175167,161.022013654657,3198129
"182",2017-11-06,164.8,164.88,163.01,164.22,3275219,0,1,162.14363833733,162.222348841377,160.382490809273,161.572987182988,3275219
"183",2017-11-03,163.01,164.99,162.68,164.39,3080591,0,1,160.382490809273,162.330575784442,160.057809980078,161.740247004088,3080591
"184",2017-11-02,165.01,165.01,160.53,162.71,6517095,0,1,162.350253410454,162.350253410454,157.942465183808,160.087326419096,6517095
"185",2017-11-01,166.42,166.74,165.12,165.38,3568321,0,1,163.737526044287,164.052368060476,162.458480353519,162.714289491673,3568321
"186",2017-10-31,165.4,166.34,165.1,165.78,2922416,0,1,162.733967117685,163.65881554024,162.438802727507,163.107842011909,2922416
"187",2017-10-30,166.99,166.99,164.88,165.31,3906231,0,1,164.298338385624,164.298338385624,162.222348841377,162.645417800631,3906231
"188",2017-10-27,166.8,167.75,166.46,167.34,3720385,0,1,164.111400938511,165.046088174072,163.776881296311,164.64269684083,3720385
"189",2017-10-26,166.39,167.94,166.1068,167.65,3750129,0,1,163.708009605269,165.233025621185,163.429374420942,164.947700044013,3750129
"190",2017-10-25,166.11,166.95,165.3803,166.09,2945980,0,1,163.432522841104,164.2589831336,162.714584656063,163.412845215092,2945980
"191",2017-10-24,164.67,166.46,164.65,166.03,3686538,0,1,162.015733768253,163.776881296311,161.996056142242,163.353812337057,3686538
"192",2017-10-23,164.04,166.265,163.75,164.74,3995025,0,1,161.395888548881,163.585024442695,161.11056297171,162.084605459295,3995025
"193",2017-10-20,163.97,164.15,162.74,163.43,4166481,0,1,161.32701685784,161.504115491946,160.116842858114,160.795720955521,4166481
"194",2017-10-19,163.5,164.11,162.77,163.24,2675062,0,1,160.864592646562,161.464760239923,160.146359297131,160.608783508409,2675062
"195",2017-10-18,163.42,164.24,163.35,163.45,2758595,0,1,160.785882142515,161.592664808999,160.717010451474,160.815398581533,2758595
"196",2017-10-17,164.22,164.92,161.5111,163.35,4189096,0,1,161.572987182988,162.261704093401,158.907751127818,160.717010451474,4189096
"197",2017-10-16,164.47,164.67,163.26,164.22,2586716,0,1,161.818957508135,162.015733768253,160.628461134421,161.572987182988,2586716
"198",2017-10-13,164.92,166.0699,164.35,164.47,3258984,0,1,162.261704093401,163.39306920095,161.700891752064,161.818957508135,3258984
"199",2017-10-12,165.41,165.41,164.47,164.59,3397775,0,1,162.74380593069,162.74380593069,161.818957508135,161.937023264206,3397775
"200",2017-10-11,165.19,165.865,164.45,165.25,2319274,0,1,162.527352044561,163.191471922459,161.799279882123,162.586384922596,2319274
"201",2017-10-10,165.7,165.8,164.64,165.16,2755398,0,1,163.029131507862,163.127519637921,161.986217329236,162.497835605543,2755398
"202",2017-10-09,166.14,166.63,165.42,165.71,2131587,0,1,163.462039280122,163.944141117411,162.753644743696,163.038970320868,2131587
"203",2017-10-06,166.18,166.63,165.74,165.85,2916121,0,1,163.501394532145,163.944141117411,163.068486759885,163.17671370295,2916121
"204",2017-10-05,165.07,166.25,164.26,166.12,3504865,0,1,162.40928628849,163.570266223187,161.612342435011,163.44236165411,3504865
"205",2017-10-04,165.49,166.08,164.91,165.29,2746513,0,1,162.822516434738,163.403006402086,162.251865280395,162.62574017462,2746513
"206",2017-10-03,164.06,165.28,164,165.17,3046281,0,1,161.415566174893,162.615901361614,161.356533296858,162.507674418549,3046281
"207",2017-10-02,164.2,164.25,163.22,164.02,2721377,0,1,161.553309556976,161.602503622005,160.589105882397,161.37621092287,2721377
"208",2017-09-29,162.5,163.61,162.15,163.56,3465252,0,1,159.880711345972,160.972819589627,159.536352890765,160.923625524598,3465252
"209",2017-09-28,160.72,162.45,160.66,162.36,4613200,0,1,158.129402630921,159.831517280942,158.070369752885,159.742967963889,4613200
"210",2017-09-27,161.38,161.69,160.14,160.92,3966113,0,1,158.77876428931,159.083767492493,157.558751476578,158.326178891039,3966113
"211",2017-09-26,161.55,162,160.79,161.26,3222646,0,1,158.946024110411,159.388770695677,158.198274321962,158.660698533239,3222646
"212",2017-09-25,160.05,161.43,159.75,161.1,4896374,0,1,157.470202159525,158.82795835434,157.175037769348,158.503277525145,4896374
"213",2017-09-22,159.14,160.09,159.01,159.97,3576079,0,1,156.574870175987,157.509557411548,156.446965606911,157.391491655478,3576079
"214",2017-09-21,158.87,159.556,158.72,159.19,3082093,0,1,156.309222224828,156.984164797033,156.161640029739,156.624064241017,3082093
"215",2017-09-20,157.57,159.39,157.36,158.68,4598009,0,1,155.03017653406,156.820840501135,154.823561460936,156.122284777716,4598009
"216",2017-09-19,157.8,158.32,157.16,157.66,3712727,0,1,155.256469233196,155.768087509503,154.626785200818,155.118725851113,3712727
"217",2017-09-18,159,159,157.69,157.81,4010587,0,1,156.437126793905,156.437126793905,155.148242290131,155.266308046202,4010587
"218",2017-09-15,159.98,159.99,158.29,158.4,9124244,0,1,157.401330468484,157.411169281489,155.738571070485,155.84679801355,9124244
"219",2017-09-14,160.35,160.85,159.33,159.38,5287433,0,1,157.765366549702,158.257307199997,156.7618076231,156.811001688129,5287433
"220",2017-09-13,160.39,161.38,159.55,160.02,4713676,0,1,157.804721801726,158.77876428931,156.97826150923,157.440685720507,4713676
"221",2017-09-12,159.06,160.93,158.71,159.91,5793753,0,1,156.49615967194,158.336017704045,156.151801216733,157.332458777442,5793753
"222",2017-09-11,158.42,158.74,156.22,158.37,8847928,0,1,155.866475639562,156.181317655751,153.701936778263,155.817281574533,8847928
"223",2017-09-08,159.09,160.69,157.52,159.66,10088630,0,1,156.525676110958,158.099886191903,154.980982469031,157.086488452295,10088630
"224",2017-09-07,158.17,159.28,156.79,157.93,8264524,0,1,155.620505314415,156.71261355807,154.2627491196,155.384373802273,8264524
"225",2017-09-06,154.86,157.03,154.145,156.56,8126012,0,1,152.36385820946,154.498880631741,151.660383079537,154.036456420464,8126012
"226",2017-09-05,151.71,153.92,151.7,152.93,7512387,0,1,149.264632112599,151.439009786905,149.254793299593,150.46496729932,7512387
"227",2017-09-01,150.26,150.94,149.76,150.78,3383036,0,1,147.838004226743,148.507043511145,147.346063576448,148.34962250305,3383036
"228",2017-08-31,150.61,150.925,149.85,149.87,6083340,0,1,148.18236268195,148.492285291636,147.434612893501,147.454290519513,6083340
"229",2017-08-30,150,150.25,149.28,150,3640966,0,1,147.582195088589,147.828165413737,146.873800552164,147.582195088589,3640966
"230",2017-08-29,150.07,150.9,149.03,149.84,5368178,0.89,1,147.651066779631,148.467688259121,146.627830227016,147.424774080495,5368178
"231",2017-08-28,151.94,152.39,150.43,151.39,6843168,0,1,148.608241052149,149.048373396979,147.131352517275,148.070301519579,6843168
"232",2017-08-25,148.51,150.53,148.4,149.65,3047971,0,1,145.253454512667,147.229159705015,145.145866606153,146.368456452903,3047971
"233",2017-08-24,149.73,150.6,147.98,148.25,3735364,0,1,146.446702203095,147.297624736433,144.735076417645,144.999155824543,3735364
"234",2017-08-23,148.58,149.48,147.4271,149.1,5235444,0,1,145.321919544085,146.202184233745,144.194300476631,145.830516920333,5235444
"235",2017-08-22,149.29,150.58,149.29,149.91,3267404,0,1,146.016350577039,147.278063298885,146.016350577039,146.622755141027,3267404
"236",2017-08-21,147.1,149.88,146.89,149.2,4222423,0,1,143.874373165533,146.593412984705,143.668978071279,145.928324108073,4222423
"237",2017-08-18,149.61,149.61,146.96,147.49,6989147,0,1,146.329333577807,146.329333577807,143.737443102697,144.255821197719,6989147
"238",2017-08-17,151.81,152.15,149.61,149.67,4460870,0,1,148.481091708087,148.813636146403,146.329333577807,146.388017890451,4460870
"239",2017-08-16,151.45,152.95,151.16,152.25,6043303,0,1,148.128985832223,149.596093648323,147.845344987777,148.911443334143,6043303
"240",2017-08-15,154.275,154.8,148.26,150.17,13528650,0,1,150.892038885878,151.405526621513,145.008936543317,146.877053829151,13528650
"241",2017-08-14,156.04,156.05,153.56,154.26,6662484,0,1,152.618335749489,152.628116468263,150.192717493537,150.877367807717,6662484
"242",2017-08-11,154.11,155.72,153.98,154.88,3650541,0,1,150.730657026107,152.305352748721,150.603507682045,151.483772371705,3650541
"243",2017-08-10,155.19,155.98,153.88,153.88,4432313,0,1,151.786974653699,152.559651436845,150.505700494305,150.505700494305,4432313
"244",2017-08-09,153.35,155.57,153.32,155.26,3844857,0,1,149.987322399283,152.158641967111,149.957980242961,151.855439685117,3844857
"245",2017-08-08,153.32,154.2,153.08,153.35,3218945,0,1,149.957980242961,150.818683495073,149.723242992385,149.987322399283,3218945
"246",2017-08-07,152.83,154.47,152.47,153.35,3833620,0,1,149.478725023035,151.082762901971,149.126619147171,149.987322399283,3833620
"247",2017-08-04,151.01,152.75,150.8,152.75,3258581,0,1,147.698634206167,149.400479272843,147.493239111913,149.400479272843,3258581
"248",2017-08-03,150.7,152.03,150.5,150.79,5146465,0,1,147.395431924173,148.696267521115,147.199817548693,147.483458393139,5146465
"249",2017-08-02,149.94,150.86,149.92,150.5,3754192,0,1,146.652097297349,147.551923424557,146.632535859801,147.199817548693,3754192
"250",2017-08-01,150.24,150.39,148.95,149.85,4110605,0,1,146.945518860569,147.092229642179,145.683806138723,146.564070828383,4110605
"251",2017-07-31,148,149.98,147.54,149.6,5253318,0,1,144.754637855193,146.691220172445,144.304724791589,146.319552859033,5253318
"252",2017-07-28,147.9,148.27,147.32,148.08,3421081,0,1,144.656830667453,145.018717262091,144.089548978561,144.832883605385,3421081
"253",2017-07-27,146.18,147.86,145.89,147.73,5399029,0,1,142.974547038325,144.617707792357,142.690906193879,144.490558448295,5399029
"254",2017-07-26,146.86,147.245,145.96,146.69,2835975,0,1,143.639635914957,144.016193587756,142.759371225297,143.473363695799,2835975
"255",2017-07-25,145.74,147.4,145.28,146.97,5002381,0,1,142.544195412269,144.167794728753,142.094282348665,143.747223821471,5002381
"256",2017-07-24,146.61,146.69,144.25,144.58,7294422,0,1,143.395117945607,143.473363695799,141.086868314943,141.409632034485,7294422
"257",2017-07-21,147.03,147.46,146.13,146.65,9120167,0,1,143.805908134115,144.226479041397,142.925643444455,143.434240820703,9120167
"258",2017-07-20,152.56,152.57,145.61,147.03,18258694,0,1,149.214645616137,149.224426334911,142.417046068207,143.805908134115,18258694
"259",2017-07-19,152.55,154,152.55,153.3,2808385,0,1,149.204864897363,150.623069119593,149.204864897363,149.938418805413,2808385
"260",2017-07-18,153.75,153.86,151.98,152.17,3783567,0,1,150.378551150243,150.486139056757,148.647363927245,148.833197583951,3783567
"261",2017-07-17,152.9,154.5,152.72,153.89,4166468,0,1,149.547190054453,151.112105058293,149.371137116521,150.515481213079,4166468
"262",2017-07-14,153.22,153.67,151.82,152.88,3588205,0,1,149.860173055221,150.300305400051,148.490872426861,149.527628616905,3588205
"263",2017-07-13,152.82,154.13,152.6,153.29,3287961,0,1,149.468944304261,150.750218463655,149.253768491233,149.928638086639,3287961
"264",2017-07-12,151.46,153.14,151.09,152.59,4275878,0,1,148.138766550997,149.781927305029,147.776879956359,149.243987772459,4275878
"265",2017-07-11,151.45,151.81,150.5,150.6,5641983,0,1,148.128985832223,148.481091708087,147.199817548693,147.297624736433,5641983
"266",2017-07-10,152.22,152.26,151,151.18,5081101,0,1,148.882101177821,148.921224052917,147.688853487393,147.864906425325,5081101
"267",2017-07-07,152.04,152.87,151.9,152.23,3775383,0,1,148.706048239889,149.517847898131,148.569118177053,148.891881896595,3775383
"268",2017-07-06,151.77,152.48,151.22,152.05,3408538,0,1,148.441968832991,149.136399865945,147.904029300421,148.715828958663,3408538
"269",2017-07-05,154.01,154.295,151.46,152.69,4432537,0,1,150.632849838367,150.911600323426,148.138766550997,149.341794960199,4432537
"270",2017-07-03,154.39,154.79,153.71,154.01,1658535,0,1,151.004517151779,151.395745902739,150.339428275147,150.632849838367,1658535
"271",2017-06-30,152.51,154,152.27,153.4,3640801,0,1,149.165742022267,150.623069119593,148.931004771691,150.036225993153,3640801
"272",2017-06-29,152.77,153,151.52,152.16,2855395,0,1,149.420040710391,149.644997242193,148.197450863641,148.823416865177,2855395
"273",2017-06-28,152.75,153.45,152.36,153.23,5084618,0,1,149.400479272843,150.085129587023,149.019031240657,149.869953773995,5084618
"274",2017-06-27,151.06,153.25,150.75,152.24,4567125,0,1,147.747537800037,149.889515211543,147.444335518043,148.901662615369,4567125
"275",2017-06-26,151.67,151.97,151.13,151.42,4128535,0,1,148.344161645251,148.637583208471,147.816002831455,148.099643675901,4128535
